instrument_token,exchange_token,tradingsymbol,name,last_price,expiry,strike,tick_size,lot_size,instrument_type,segment,exchange
138340612,540393,SMLT,SARTHAK METALS,0,,0,0.05,1,EQ,BSE,BSE
138341124,540395,CHEMCRUX,CHEMCRUX ENTERPRISES,0,,0,0.05,1,EQ,BSE,BSE
138341380,540396,MANOMAY,MANOMAY TEX INDIA,0,,0,0.05,1,EQ,BSE,BSE
138342660,540401,MAXIMUS,MAXIMUS INTERNATIONAL,0,,0,0.01,1,EQ,BSE,BSE
138343172,540403,CLEDUCATE,CL EDUCATE,0,,0,0.01,1,EQ,BSE,BSE
138348804,540425,SHANKARA,SHANKARA BUILDING PRODUCTS LIM,0,,0,0.05,1,EQ,BSE,BSE
138359556,540467,PARMSILK,PARMESHWARI SILK MILLS,0,,0,0.01,1,EQ,BSE,BSE
138363140,540481,CLFL,CLASSIC LEASING & FINANCE,0,,0,0.01,1,EQ,BSE,BSE
138365956,540492,STARLENT,STARLINEPS ENTERPRISES,0,,0,0.05,1,EQ,BSE,BSE
138367236,540497,SCHAND,S CHAND AND COMPANY,0,,0,0.05,1,EQ,BSE,BSE
138371844,540515,KANUNGO,KANUNGO FINANCIERS,0,,0,0.01,1,EQ,BSE,BSE
138372868,540519,MEERA,MEERA INDUSTRIES,0,,0,0.01,1,EQ,BSE,BSE
138375684,540530,HUDCO,HOUSING &URBAN DEVELOPMENT COR,0,,0,0.05,1,EQ,BSE,BSE
138379268,540544,PSPPROJECT,PSP PROJECTS,0,,0,0.05,1,EQ,BSE,BSE
138379524,540545,BGJL,BHAKTI GEMS AND JEWELLERY LIMI,0,,0,0.01,1,EQ,BSE,BSE
138385924,540570,VARIMAN,VARIMAN GLOBAL ENTERPRISES LIM,0,,0,0.01,1,EQ,BSE,BSE
138387204,540575,STARCEMENT,STAR CEMENT,0,,0,0.05,1,EQ,BSE,BSE
138391044,540590,RIDDHICORP,RIDDHI CORPORATE SERVICES LIMI,0,,0,0.01,1,EQ,BSE,BSE
138392324,540595,TEJASNET,TEJAS NETWORKS,0,,0,0.05,1,EQ,BSE,BSE
138392580,540596,ERIS,ERIS LIFESCIENCES,0,,0,0.05,1,EQ,BSE,BSE
138394116,540602,GTPL,GTPL HATHWAY,0,,0,0.05,1,EQ,BSE,BSE
138396420,540611,AUBANK,AU SMALL FINANCE BANK,0,,0,0.05,1,EQ,BSE,BSE
138396676,540612,LOWVOLIETF,ICICI PRUDENTIAL NIFTY LOW VOL,0,,0,0.01,1,EQ,BSE,BSE
138397188,540614,GGENG,G G ENGINEERING,0,,0,0.01,1,EQ,BSE,BSE
138404356,540642,SALASAR,SALASAR TECHNO ENGINEERING LIM,0,,0,0.01,1,EQ,BSE,BSE
138405636,540647,GANGESSECU,GANGES SECURITIES,0,,0,0.05,1,EQ,BSE,BSE
138405892,540648,PALASHSECU,PALASH SECURITIES,0,,0,0.05,1,EQ,BSE,BSE
138406148,540649,AVADHSUGAR,AVADH SUGAR & ENERGY,0,,0,0.05,1,EQ,BSE,BSE
138406404,540650,MAGADSUGAR,MAGADH SUGAR & ENERGY,0,,0,0.05,1,EQ,BSE,BSE
138407428,540654,GSTL,GLOBALSPACE TECHNOLOGIES LIMIT,0,,0,0.01,1,EQ,BSE,BSE
138411268,540669,UTINEXT50,UTI MUTUAL FUND,0,,0,0.01,1,EQ,BSE,BSE
138412292,540673,SIS,SIS,0,,0,0.05,1,EQ,BSE,BSE
138413572,540678,COCHINSHIP,COCHIN SHIPYARD,0,,0,0.05,1,EQ,BSE,BSE
138413828,540679,SMSLIFE,SMS LIFESCIENCES INDIA,0,,0,0.05,1,EQ,BSE,BSE
138414084,540680,KIOCL,KIOCL,0,,0,0.05,1,EQ,BSE,BSE
138415620,540686,SMRUTHIORG,SMRUTHI ORGANICS,0,,0,0.05,1,EQ,BSE,BSE
138416900,540691,ABCAPITAL,ADITYA BIRLA CAPITAL,0,,0,0.05,1,EQ,BSE,BSE
138417156,540692,APEX,APEX FROZEN FOODS,0,,0,0.05,1,EQ,BSE,BSE
138417412,540693,SHISHIND,SHISH INDUSTRIES,0,,0,0.05,1,EQ,BSE,BSE
138417668,540694,ANG,ANG LIFESCIENCES INDIA,0,,0,0.01,1,EQ,BSE,BSE
138418180,540696,KCDGROUP,KCD INDUSTRIES INDIA,0,,0,0.01,1,EQ,BSE,BSE
138418948,540699,DIXON,DIXON TECHNOLOGIES (INDIA) LIM,0,,0,0.05,1,EQ,BSE,BSE
138419460,540701,DCAL,DISHMAN CARBOGEN AMCIS,0,,0,0.05,1,EQ,BSE,BSE
138419716,540702,LASA,LASA SUPERGENERICS,0,,0,0.01,1,EQ,BSE,BSE
138419972,540703,PROCLB,PRO CLB GLOBAL,0,,0,0.01,1,EQ,BSE,BSE
138420228,540704,MATRIMONY,MATRIMONY.COM,0,,0,0.05,1,EQ,BSE,BSE
138421764,540710,CAPACITE,CAPACIT'E INFRAPROJECTS LIMITE,0,,0,0.05,1,EQ,BSE,BSE
138423300,540716,ICICIGI,ICICI LOMBARD GENERAL INSURANC,0,,0,0.05,1,EQ,BSE,BSE
138424068,540719,SBILIFE,SBI LIFE INSURANCE COMPANY LIM,0,,0,0.05,1,EQ,BSE,BSE
138425348,540724,DIAMONDYD,PRATAAP SNACKS,0,,0,0.05,1,EQ,BSE,BSE
138425604,540725,SHAREINDIA,SHARE INDIA SECURITIES,0,,0,0.05,1,EQ,BSE,BSE
138425860,540726,TTFL,TRIDENT TEXOFAB,0,,0,0.01,1,EQ,BSE,BSE
138426372,540728,SAYAJIIND,SAYAJI INDUSTRIES,0,,0,0.05,1,EQ,BSE,BSE
138428676,540737,SGRL,SHREE GANESH REMEDIES,0,,0,0.05,1,EQ,BSE,BSE
138428932,540738,STL,SHREEJI TRANSLOGISTICS,0,,0,0.01,1,EQ,BSE,BSE
138430212,540743,GODREJAGRO,GODREJ AGROVET,0,,0,0.05,1,EQ,BSE,BSE
138431748,540749,MASFIN,MAS FINANCIAL SERVICES,0,,0,0.05,1,EQ,BSE,BSE
138432004,540750,IEX,INDIAN ENERGY EXCHANGE,0,,0,0.05,1,EQ,BSE,BSE
138433284,540755,GICRE,GENERAL INSURANCE CORPORATION,0,,0,0.05,1,EQ,BSE,BSE
138433796,540757,SCPL,SHEETAL COOL PRODUCTS,0,,0,0.05,1,EQ,BSE,BSE
138435076,540762,TIINDIA,TUBE INVESTMENTS OF INDIA,0,,0,0.05,1,EQ,BSE,BSE
138436356,540767,NAM-INDIA,NIPPON LIFE INDIA ASSET MANAGE,0,,0,0.05,1,EQ,BSE,BSE
138436612,540768,MAHLOG,MAHINDRA LOGISTICS,0,,0,0.05,1,EQ,BSE,BSE
138436868,540769,NIACL,THE NEW INDIA ASSURANCE COMPAN,0,,0,0.05,1,EQ,BSE,BSE
138438148,540774,IFGLEXPOR,IFGL REFRACTORIES,0,,0,0.05,1,EQ,BSE,BSE
138438404,540775,KHADIM,KHADIM INDIA,0,,0,0.05,1,EQ,BSE,BSE
138438660,540776,5PAISA,5PAISA CAPITAL,0,,0,0.05,1,EQ,BSE,BSE
138438916,540777,HDFCLIFE,HDFC LIFE INSURANCE COMPANY LI,0,,0,0.05,1,EQ,BSE,BSE
138441476,540787,ICICIB22,ICICI PRUDENTIAL MUTUAL FUND,0,,0,0.01,1,EQ,BSE,BSE
138441732,540788,ASPIRA,ASPIRA PATHLAB & DIAGNOSTICS L,0,,0,0.01,1,EQ,BSE,BSE
138441988,540789,DNAMEDIA,DILIGENT MEDIA CORPORATION LIM,0,,0,0.01,1,EQ,BSE,BSE
138443524,540795,DYCL,DYNAMIC CABLES,0,,0,0.05,1,EQ,BSE,BSE
138444036,540797,SHALBY,SHALBY,0,,0,0.05,1,EQ,BSE,BSE
138447108,540809,MRCAGRO,MRC AGROTECH,0,,0,0.01,1,EQ,BSE,BSE
138450180,540821,SADHNA,SADHNA BROADCAST,0,,0,0.01,1,EQ,BSE,BSE
138452228,540829,CHANDRIMA,CHANDRIMA MERCANTILES,0,,0,0.01,1,EQ,BSE,BSE
138463748,540874,7SEASL,7SEAS ENTERTAINMENT,0,,0,0.01,1,EQ,BSE,BSE
138465028,540879,APOLLO,APOLLO MICRO SYSTEMS,0,,0,0.05,1,EQ,BSE,BSE
138470404,540900,NEWGEN,NEWGEN SOFTWARE TECHNOLOGIES L,0,,0,0.05,1,EQ,BSE,BSE
138470916,540902,AMBER,AMBER ENTERPRISES INDIA LIMITE,0,,0,0.05,1,EQ,BSE,BSE
138471428,540904,TIRUFOAM,TIRUPATI FOAM,0,,0,0.01,1,EQ,BSE,BSE
138473988,540914,SRUSTEELS,SRU STEELS,0,,0,0.01,1,EQ,BSE,BSE
138476292,540923,ASHOKAMET,ASHOKA METCAST,0,,0,0.01,1,EQ,BSE,BSE
138479364,540935,GALAXYSURF,GALAXY SURFACTANTS,0,,0,0.05,1,EQ,BSE,BSE
138479620,540936,GGL,GAUTAM GEMS,0,,0,0.01,1,EQ,BSE,BSE
138483716,540952,LAL,LORENZINI APPARELS,0,,0,0.01,1,EQ,BSE,BSE
138483972,540953,KENVI,KENVI JEWELS,0,,0,0.01,1,EQ,BSE,BSE
138484228,540954,IWP,THE INDIAN WOOD PRODUCTS CO. L,0,,0,0.01,1,EQ,BSE,BSE
138486020,540961,SHIVAMILLS,SHIVA MILLS,0,,0,0.01,1,EQ,BSE,BSE
138489604,540975,ASTERDM,ASTER DM HEALTHCARE,0,,0,0.05,1,EQ,BSE,BSE
138490884,540980,YSL,THE YAMUNA SYNDICATE,0,,0,0.05,1,EQ,BSE,BSE
138497284,541005,KANCOTEA,KANCO TEA & INDUSTRIES,0,,0,0.01,1,EQ,BSE,BSE
138500868,541019,HGINFRA,H.G. INFRA ENGINEERING,0,,0,0.05,1,EQ,BSE,BSE
138520580,541096,BPLPHARMA,BHARAT PARENTERALS,0,,0,0.05,1,EQ,BSE,BSE
138530052,541133,ACFL,APEX CAPITAL AND FINANCE LIMIT,0,,0,0.01,1,EQ,BSE,BSE
138532612,541143,BDL,BHARAT DYNAMICS,0,,0,0.05,1,EQ,BSE,BSE
138532868,541144,ACTIVE,ACTIVE CLOTHING CO,0,,0,0.05,1,EQ,BSE,BSE
138535172,541153,BANDHANBNK,BANDHAN BANK,0,,0,0.05,1,EQ,BSE,BSE
138535428,541154,HAL,HINDUSTAN AERONAUTICS,0,,0,0.05,1,EQ,BSE,BSE
138537220,541161,KBCGLOBAL,KBC GLOBAL,0,,0,0.01,1,EQ,BSE,BSE
138537732,541163,SANDHAR,SANDHAR TECHNOLOGIES,0,,0,0.05,1,EQ,BSE,BSE
138538756,541167,YASHO,YASHO INDUSTRIES,0,,0,0.05,1,EQ,BSE,BSE
138541828,541179,ISEC,ICICI SECURITIES,0,,0,0.05,1,EQ,BSE,BSE
138545924,541195,MIDHANI,MISHRA DHATU NIGAM,0,,0,0.05,1,EQ,BSE,BSE
138548740,541206,OBCL,ORISSA BENGAL CARRIER,0,,0,0.01,1,EQ,BSE,BSE
138555652,541233,LEMONTREE,LEMON TREE HOTELS,0,,0,0.05,1,EQ,BSE,BSE
138564868,541269,CHEMFAB,CHEMFAB ALKALIS,0,,0,0.05,1,EQ,BSE,BSE
138566660,541276,HARDWYN,HARDWYN INDIA,0,,0,0.01,1,EQ,BSE,BSE
138573060,541301,ORIENTELEC,ORIENT ELECTRIC,0,,0,0.05,1,EQ,BSE,BSE
138576132,541313,BSE500IETF,ICICI PRUDENTIAL MUTUAL FUND,0,,0,0.01,1,EQ,BSE,BSE
138582020,541336,INDOSTAR,INDOSTAR CAPITAL FINANCE LIMIT,0,,0,0.05,1,EQ,BSE,BSE
138584836,541347,PARVATI,PARVATI SWEETNERS AND POWER LT,0,,0,0.01,1,EQ,BSE,BSE
138586116,541352,MEGASTAR,MEGASTAR FOODS,0,,0,0.05,1,EQ,BSE,BSE
138587652,541358,UCIL,UNIFINZ CAPITAL INDIA,0,,0,0.05,1,EQ,BSE,BSE
138598404,541400,ZIMLAB,ZIM LABORATORIES,0,,0,0.05,1,EQ,BSE,BSE
138599172,541403,DOLLAR,DOLLAR INDUSTRIES,0,,0,0.05,1,EQ,BSE,BSE
138603012,541418,NGIL,NAKODA GROUP OF INDUSTRIES LIM,0,,0,0.01,1,EQ,BSE,BSE
138609668,541444,PALMJEWELS,PALM JEWELS,0,,0,0.01,1,EQ,BSE,BSE
138611204,541450,ADANIGREEN,ADANI GREEN ENERGY,0,,0,0.05,1,EQ,BSE,BSE
138624772,541503,UNICK,UNICK FIX-A- FORM AND PRINTERS,0,,0,0.01,1,EQ,BSE,BSE
138634244,541540,SOLARA,SOLARA ACTIVE PHARMA SCIENCES,0,,0,0.05,1,EQ,BSE,BSE
138638340,541556,RITES,RITES,0,,0,0.05,1,EQ,BSE,BSE
138638596,541557,FINEORG,FINE ORGANIC INDUSTRIES LIMITE,0,,0,0.05,1,EQ,BSE,BSE
138643972,541578,VARROC,VARROC ENGINEERING,0,,0,0.05,1,EQ,BSE,BSE
138649860,541601,RAJNISH,RAJNISH WELLNESS,0,,0,0.01,1,EQ,BSE,BSE
138658052,541633,STRAEXPO,SOPHIA TRAEXPO,0,,0,0.01,1,EQ,BSE,BSE
138658308,541634,RAWEDGE,RAW EDGE INDUSTRIAL SOLUTIONS,0,,0,0.01,1,EQ,BSE,BSE
138675204,541700,TCNSBRANDS,TCNS CLOTHING CO.,0,,0,0.05,1,EQ,BSE,BSE
138675716,541702,ASHNI,ASHNISHA INDUSTRIES,0,,0,0.01,1,EQ,BSE,BSE
138682628,541729,HDFCAMC,HDFC ASSET MANAGEMENT COMPANY,0,,0,0.05,1,EQ,BSE,BSE
138684164,541735,VIVANTA,VIVANTA INDUSTRIES,0,,0,0.01,1,EQ,BSE,BSE
138685700,541741,TINNATFL,TINNA TRADE,0,,0,0.05,1,EQ,BSE,BSE
138693124,541770,CREDITACC,CREDITACCESS GRAMEEN,0,,0,0.05,1,EQ,BSE,BSE
138693380,541771,AMINTAN,AMIN TANNERY,0,,0,0.01,1,EQ,BSE,BSE
138695172,541778,DEEP,DEEP POLYMERS,0,,0,0.01,1,EQ,BSE,BSE
138703108,541809,NEXT50IETF,ICICI PRUDENTIAL MUTUAL FUND,0,,0,0.01,1,EQ,BSE,BSE
138723844,541890,SPACEINCUBA,SPACE INCUBATRICS TECHNOLOGIES,0,,0,0.01,1,EQ,BSE,BSE
138733828,541929,SGIL,SYNERGY GREEN INDUSTRIES LIMIT,0,,0,0.05,1,EQ,BSE,BSE
138740740,541956,IRCON,IRCON INTERNATIONAL,0,,0,0.05,1,EQ,BSE,BSE
138744836,541972,SETFSN50,SBI MUTUAL FUND,0,,0,0.01,1,EQ,BSE,BSE
138748932,541988,AAVAS,AAVAS FINANCIERS,0,,0,0.05,1,EQ,BSE,BSE
138754820,542011,GRSE,GARDEN REACH SHIPBUILDERS & EN,0,,0,0.05,1,EQ,BSE,BSE
138755076,542012,AAL,A-1 ACID,0,,0,0.05,1,EQ,BSE,BSE
138756868,542019,SHUBHAM,SHUBHAM POLYSPIN,0,,0,0.01,1,EQ,BSE,BSE
138757124,542020,AKI,AKI INDIA,0,,0,0.01,1,EQ,BSE,BSE
138760708,542034,SMGOLD,S. M. GOLD,0,,0,0.01,1,EQ,BSE,BSE
138768900,542066,ATGL,ADANI TOTAL GAS,0,,0,0.05,1,EQ,BSE,BSE
138783492,542123,PHOSPHATE,THE PHOSPHATE COMPANY,0,,0,0.05,1,EQ,BSE,BSE
138785540,542131,NIFTYETF,MIRAE ASSET MUTUAL FUND,0,,0,0.01,1,EQ,BSE,BSE
138797060,542176,ARYAN,ARYAN SHARE & STOCK BROKERS LT,0,,0,0.01,1,EQ,BSE,BSE
138804740,542206,NIVAKA,NIVAKA FASHIONS,0,,0,0.01,1,EQ,BSE,BSE
138807300,542216,DALBHARAT,DALMIA BHARAT,0,,0,0.05,1,EQ,BSE,BSE
138810884,542230,ABSLNN50ET,ADITYA BIRLA SUN LIFE MUTUAL F,0,,0,0.01,1,EQ,BSE,BSE
138811396,542232,SRD,SHANKAR LAL RAMPAL DYE-CHEM LI,0,,0,0.05,1,EQ,BSE,BSE
138815492,542248,DECCAN,DECCAN HEALTH CARE,0,,0,0.01,1,EQ,BSE,BSE
138824964,542285,AXITA,AXITA COTTON,0,,0,0.01,1,EQ,BSE,BSE
138834692,542323,KPIGREEN,KPI GREEN ENERGY,0,,0,0.05,1,EQ,BSE,BSE
138836996,542332,HIKLASS,HI-KLASS TRADING AND INVESTMEN,0,,0,0.01,1,EQ,BSE,BSE
138837252,542333,RPSGVENT,RPSG VENTURES,0,,0,0.05,1,EQ,BSE,BSE
138838276,542337,SPENCERS,SPENCER'S RETAIL,0,,0,0.01,1,EQ,BSE,BSE
138841860,542351,GLOSTERLTD,GLOSTER,0,,0,0.05,1,EQ,BSE,BSE
138848260,542376,SPACAPS,SPA CAPITAL SERVICES,0,,0,0.01,1,EQ,BSE,BSE
138848516,542377,AARSHYAM,AAR SHYAM INDIA INVESTMENT COM,0,,0,0.01,1,EQ,BSE,BSE
138850052,542383,RITCO,RITCO LOGISTICS,0,,0,0.05,1,EQ,BSE,BSE
138854148,542399,CHALET,CHALET HOTELS,0,,0,0.05,1,EQ,BSE,BSE
138869508,542459,KRANTI,KRANTI INDUSTRIES,0,,0,0.01,1,EQ,BSE,BSE
138869764,542460,ANUP,THE ANUP ENGINEERING,0,,0,0.05,1,EQ,BSE,BSE
138875908,542484,ARVINDFASN,ARVIND FASHIONS,0,,0,0.05,1,EQ,BSE,BSE
138883332,542513,UTISXN50,UTI BSE SENSEX NEXT 50 ETF,0,,0,0.01,1,EQ,BSE,BSE
138886148,542524,AIHL,AMBASSADOR INTRA HOLDINGS LIMI,0,,0,0.01,1,EQ,BSE,BSE
138891268,542544,JYOTIN,JYOT INTERNATIONAL MARKETING L,0,,0,0.01,1,EQ,BSE,BSE
138904836,542597,MSTCLTD,MSTC,0,,0,0.05,1,EQ,BSE,BSE
138912516,542627,CHANDNIMACH,CHANDNI MACHINES,0,,0,0.01,1,EQ,BSE,BSE
138918148,542649,RVNL,RAIL VIKAS NIGAM,0,,0,0.05,1,EQ,BSE,BSE
138918404,542650,METROPOLIS,METROPOLIS HEALTHCARE,0,,0,0.05,1,EQ,BSE,BSE
138918660,542651,KPITTECH,KPIT TECHNOLOGIES,0,,0,0.05,1,EQ,BSE,BSE
138918916,542652,POLYCAB,POLYCAB INDIA,0,,0,0.05,1,EQ,BSE,BSE
138919684,542655,VIKASLIFE,VIKAS LIFECARE,0,,0,0.01,1,EQ,BSE,BSE
138922244,542665,NEOGEN,NEOGEN CHEMICALS,0,,0,0.05,1,EQ,BSE,BSE
138922500,542666,GKP,G. K. P. PRINTING & PACKAGING,0,,0,0.01,1,EQ,BSE,BSE
138922756,542667,WORL,WHITE ORGANIC RETAIL,0,,0,0.01,1,EQ,BSE,BSE
138923268,542669,BMW,BMW INDUSTRIES,0,,0,0.01,1,EQ,BSE,BSE
138923524,542670,AEPL,ARTEMIS ELECTRICALS AND PROJEC,0,,0,0.01,1,EQ,BSE,BSE
138925828,542679,DEL,DHANASHREE ELECTRONICS,0,,0,0.01,1,EQ,BSE,BSE
138926596,542682,HARISH,HARISH TEXTILE ENGINEERS LIMIT,0,,0,0.01,1,EQ,BSE,BSE
138927108,542684,PPL,PRAKASH PIPES,0,,0,0.05,1,EQ,BSE,BSE
138929668,542694,PARSHVA,PARSHVA ENTERPRISES,0,,0,0.05,1,EQ,BSE,BSE
138936580,542721,ARL,ANAND RAYONS,0,,0,0.01,1,EQ,BSE,BSE
138937604,542725,SBC,SBC EXPORTS,0,,0,0.01,1,EQ,BSE,BSE
138937860,542726,INDIAMART,INDIAMART INTERMESH,0,,0,0.05,1,EQ,BSE,BSE
138938628,542729,DCMNVL,DCM NOUVELLE,0,,0,0.05,1,EQ,BSE,BSE
138938884,542730,BANKIETF,ICICI PRUDENTIAL MUTUAL FUND,0,,0,0.01,1,EQ,BSE,BSE
138943236,542747,SNXT50BEES,NIPPON INDIA ETF SENSEX NEXT 5,0,,0,0.01,1,EQ,BSE,BSE
138944516,542752,AFFLE,AFFLE (INDIA),0,,0,0.05,1,EQ,BSE,BSE
138944772,542753,SEACOAST,SEACOAST SHIPPING SERVICES LIM,0,,0,0.01,1,EQ,BSE,BSE
138946052,542758,PVTBANIETF,ICICI PRUDENTIAL MUTUAL FUND,0,,0,0.01,1,EQ,BSE,BSE
138946308,542759,SPANDANA,SPANDANA SPHOORTY FINANCIAL LI,0,,0,0.05,1,EQ,BSE,BSE
138946564,542760,SWSOLAR,STERLING AND WILSON RENEWABLE,0,,0,0.05,1,EQ,BSE,BSE
138949636,542772,360ONE,360 ONE WAM,0,,0,0.05,1,EQ,BSE,BSE
138949892,542773,IIFLSEC,IIFL SECURITIES,0,,0,0.05,1,EQ,BSE,BSE
138950148,542774,MUFIN,MUFIN GREEN FINANCE,0,,0,0.05,1,EQ,BSE,BSE
138957316,542802,GALACTICO,GALACTICO CORPORATE SERVICES L,0,,0,0.01,1,EQ,BSE,BSE
138957572,542803,VEL,VAXFAB ENTERPRISES,0,,0,0.01,1,EQ,BSE,BSE
138957828,542804,NIESSPJ,NIPPON INDIA MUTUAL FUND,0,,0,0.01,1,EQ,BSE,BSE
138958084,542805,NIESSPI,NIPPON INDIA MUTUAL FUND,0,,0,0.01,1,EQ,BSE,BSE
138958340,542806,NIESSPB,NIPPON INDIA MUTUAL FUND,0,,0,0.01,1,EQ,BSE,BSE
138958596,542807,NIESSPO,NIPPON INDIA MUTUAL FUND,0,,0,0.01,1,EQ,BSE,BSE
138958852,542808,NIESSPC,NIPPON INDIA MUTUAL FUND,0,,0,0.01,1,EQ,BSE,BSE
138959108,542809,NIESSPP,NIPPON INDIA MUTUAL FUND,0,,0,0.01,1,EQ,BSE,BSE
138959364,542810,NIESSPA,NIPPON INDIA MUTUAL FUND,0,,0,0.01,1,EQ,BSE,BSE
138959620,542811,NIESSPG,NIPPON INDIA MUTUAL FUND,0,,0,0.01,1,EQ,BSE,BSE
138959876,542812,FLUOROCHEM,GUJARAT FLUOROCHEMICALS LIMITE,0,,0,0.05,1,EQ,BSE,BSE
138960132,542813,NIEHSPA,NIPPON INDIA MUTUAL FUND,0,,0,0.01,1,EQ,BSE,BSE
138960388,542814,NIEHSPB,NIPPON INDIA MUTUAL FUND,0,,0,0.01,1,EQ,BSE,BSE
138960644,542815,NIEHSPC,NIPPON INDIA MUTUAL FUND,0,,0,0.01,1,EQ,BSE,BSE
138960900,542816,NIEHSPF,NIPPON INDIA MUTUAL FUND,0,,0,0.01,1,EQ,BSE,BSE
138961156,542817,NIEHSPI,NIPPON INDIA MUTUAL FUND,0,,0,0.01,1,EQ,BSE,BSE
138961412,542818,NIEHSPK,NIPPON INDIA MUTUAL FUND,0,,0,0.01,1,EQ,BSE,BSE
138961668,542819,NIEHSPM,NIPPON INDIA MUTUAL FUND,0,,0,0.01,1,EQ,BSE,BSE
138961924,542820,NIEHSPN,NIPPON INDIA MUTUAL FUND,0,,0,0.01,1,EQ,BSE,BSE
138964484,542830,IRCTC,INDIAN RAILWAY CATERING AND TO,0,,0,0.05,1,EQ,BSE,BSE
138966020,542836,NIESSPD,NIPPON INDIA MUTUAL FUND,0,,0,0.01,1,EQ,BSE,BSE
138966276,542837,NIESSPE,NIPPON INDIA MUTUAL FUND,0,,0,0.01,1,EQ,BSE,BSE
138966532,542838,NIESSPF,NIPPON INDIA MUTUAL FUND,0,,0,0.01,1,EQ,BSE,BSE
138966788,542839,NIEHSPD,NIPPON INDIA MUTUAL FUND,0,,0,0.01,1,EQ,BSE,BSE
138967044,542840,NIESSPH,NIPPON INDIA MUTUAL FUND,0,,0,0.01,1,EQ,BSE,BSE
138967300,542841,NIEHSPE,NIPPON INDIA MUTUAL FUND,0,,0,0.01,1,EQ,BSE,BSE
138967556,542842,NIESSPK,NIPPON INDIA MUTUAL FUND,0,,0,0.01,1,EQ,BSE,BSE
138967812,542843,NIEHSPG,NIPPON INDIA MUTUAL FUND,0,,0,0.01,1,EQ,BSE,BSE
138968068,542844,NIEHSPH,NIPPON INDIA MUTUAL FUND,0,,0,0.01,1,EQ,BSE,BSE
138968324,542845,NIEHSPJ,NIPPON INDIA MUTUAL FUND,0,,0,0.01,1,EQ,BSE,BSE
138968580,542846,NIEHSPL,NIPPON INDIA MUTUAL FUND,0,,0,0.01,1,EQ,BSE,BSE
138968836,542847,NIESSPL,NIPPON INDIA MUTUAL FUND,0,,0,0.01,1,EQ,BSE,BSE
138969092,542848,NIESSPM,NIPPON INDIA MUTUAL FUND,0,,0,0.01,1,EQ,BSE,BSE
138969348,542849,NIESSPN,NIPPON INDIA MUTUAL FUND,0,,0,0.01,1,EQ,BSE,BSE
138969860,542851,GENSOL,GENSOL ENGINEERING,0,,0,0.05,1,EQ,BSE,BSE
138970116,542852,VISHWARAJ,VISHWARAJ SUGAR INDUSTRIES LIM,0,,0,0.01,1,EQ,BSE,BSE
138971396,542857,GREENPANEL,GREENPANEL INDUSTRIES,0,,0,0.05,1,EQ,BSE,BSE
138972676,542862,SHAHLON,SHAHLON SILK INDUSTRIES LIMITE,0,,0,0.01,1,EQ,BSE,BSE
138972932,542863,ABSLBANETF,ADITYA BIRLA SUN LIFE MUTUAL F,0,,0,0.01,1,EQ,BSE,BSE
138973188,542864,MOUNT,MOUNT HOUSING AND INFRASTRUCTU,0,,0,0.01,1,EQ,BSE,BSE
138973444,542865,ANUROOP,ANUROOP PACKAGING,0,,0,0.01,1,EQ,BSE,BSE
138973700,542866,COLABCLOUD,COLAB CLOUD PLATFORMS,0,,0,0.01,1,EQ,BSE,BSE
138973956,542867,CSBBANK,CSB BANK,0,,0,0.05,1,EQ,BSE,BSE
138983428,542904,UJJIVANSFB,UJJIVAN SMALL FINANCE BANK LIM,0,,0,0.01,1,EQ,BSE,BSE
138983684,542905,HINDWAREAP,HINDWARE HOME INNOVATION LIMIT,0,,0,0.05,1,EQ,BSE,BSE
138983940,542906,EASUN,EASUN CAPITAL MARKETS,0,,0,0.01,1,EQ,BSE,BSE
138984196,542907,PRINCEPIPE,PRINCE PIPES AND FITTINGS LIMI,0,,0,0.05,1,EQ,BSE,BSE
138985220,542911,ASSAMENT,ASSAM ENTRADE,0,,0,0.05,1,EQ,BSE,BSE
138987012,542918,GIANLIFE,GIAN LIFE CARE,0,,0,0.01,1,EQ,BSE,BSE
138987268,542919,ARTEMISMED,ARTEMIS MEDICARE SERVICES LIMI,0,,0,0.05,1,EQ,BSE,BSE
138987524,542920,SUMICHEM,SUMITOMO CHEMICAL INDIA LIMITE,0,,0,0.05,1,EQ,BSE,BSE
138987780,542921,MIDCAPIETF,ICICI PRUDENTIAL MUTUAL FUND,0,,0,0.01,1,EQ,BSE,BSE
138988036,542922,NEXT50,MIRAE ASSET MUTUAL FUND,0,,0,0.01,1,EQ,BSE,BSE
138990340,542931,VARDHANCFL,VARDHAN CAPITAL & FINANCE LIMI,0,,0,0.01,1,EQ,BSE,BSE
138990852,542933,UNIVPHOTO,UNIVERSUS PHOTO IMAGINGS LIMIT,0,,0,0.05,1,EQ,BSE,BSE
138992132,542938,OCTAVIUSPL,OCTAVIUS PLANTATIONS,0,,0,0.01,1,EQ,BSE,BSE
139024388,543064,SUVENPHAR,SUVEN PHARMACEUTICALS,0,,0,0.05,1,EQ,BSE,BSE
139024900,543066,SBICARD,SBI CARDS AND PAYMENT SERVICES,0,,0,0.05,1,EQ,BSE,BSE
139044868,543144,08MPD,NIPPON INDIA MUTUAL FUND,0,,0,0.01,1,EQ,BSE,BSE
139045124,543145,08ADR,NIPPON INDIA MUTUAL FUND,0,,0,0.01,1,EQ,BSE,BSE
